worker_id_anon	ref_id	ref_len	sys_id	candidate	NLL	human_score	gm
32	177	5	6 7 20 21 23 24	what were you fighting for?	1.011	95	2
32	177	5	32	why did you have a fight?	1.075	100	2
32	177	5	35	what were you two fighting about?	-1	100	2
32	278	20	2 9 28 31	The speed of glacier affects the levels of our seas, because when they reach the water, they break into ice floes.	0.527	100	1
32	278	20	17	The speed of glacier affects the levels of our seas, as when they reach the water, they break into ice floes.	0.64	100	1
32	278	20	6 7 13 14 20 32	When they reach the water, they break into ice floes.	0.712	80	2
32	278	20	15 22	The iceberg's speed affects our seas' levels, because when they reach the water, they break into ice floes.	0.655	84	2
32	278	20	26 27	The velocity of the glacier affects the levels of our seas, because when they reach the water, they break in the ice floes.	0.682	100	2
32	267	10	2 5 9 12	I'd like to reward him with something better than the silverware.	0.512	85	2
32	267	10	32	Well, I'd like to reward him with something better than silver.	0.661	90	2
32	267	10	8 13	I'd like to share with him something better than silver.	0.66	80	2
32	267	10	15 20	I'd like to reward him in something better than silver.	0.592	90	2
32	267	10	24	I'd like to give him something better than the silverware.	0.852	85	2
32	272	20	2 9 16 25 28 29 31 34	In any event, certain essential provisions of this Directive should always be used irrespective of the status of the user.	0.545	100	2
32	272	20	23 24	In any event, certain essential provisions of this Directive should always be used irrespective of the situation of users.	0.641	95	2
32	272	20	3 5	In any event, certain essential provisions of this Directive should always be applied irrespective of the status of users.	0.598	100	2
32	272	20	17 19	In any event, certain essential provisions of this Directive should be used irrespective of the status of the user.	0.641	100	2
32	272	20	0	In any case, certain core provisions of this Directive should always be applicable irrespective of the status of the user.	-2	100	2
32	243	10	31	I don't want to be...... meant to be between you...... you and your girlfriend.	0.896	98	2
32	243	10	3 10 16 17 19 22 28 29 34	I... don't want to... interfere with you... you and your girlfriend.	0.608	98	2
32	243	10	15 20 25	I... I don't wanna... get between you... you and your girlfriend.	0.771	98	2
32	243	10	26	I... I don't wanna... get between you... you and your friend.	0.82	95	2
32	243	10	35	I... I don't want to be confused... between you and your girlfriend.	-1	96	2
32	213	10	1 4 6 7 8 11 25	Did you call me on the telephone?	0.783	85	2
32	213	10	31	You called me on the phone?	0.619	85	2
32	213	10	10 12 26	You were the one who phoned me on the phone?	0.839	85	2
32	213	10	13 14 27	You're the one who phoned me?	1.015	85	2
32	213	10	24	You're the one who called me?	1.04	85	2
32	341	40	11	In addition, this Regulation should not affect other Union legislation relating to specific financial tools, such as Directive 2003/87/EC of the European Parliament and of the Council (6) and the measures taken in accordance with that Directive.	0.443	95	2
32	341	40	23	In addition, this Regulation should be without prejudice to other Union legislation relating to specific financial instruments, such as Directive 2003/87/EC of the European Parliament and of the Council (6) and measures taken pursuant to that Directive.	0.261	100	2
32	341	40	12	In addition, this Regulation should be without prejudice to other Union law relating to specific financial tools, such as Directive 2003/87/EC of the European Parliament and of the Council (6) and measures taken in accordance with that Directive.	0.429	100	2
32	341	40	28 29 30 31 32 33 34	In addition, this Regulation should be without prejudice to other Union legislation concerning specific financial instruments, such as Directive 2003/87/EC of the European Parliament and of the Council (6) and measures taken in accordance with that Directive.	0.254	100	2
32	341	40	5	In addition, this Regulation should be without prejudice to other Union law relating to specific financial instrument, such as Directive 2003/87/EC of the European Parliament and of the Council (6) and measures taken in accordance with that Directive.	0.417	90	1
32	170	5	1 8 17 25	Ladies and gents, young people.	0.881	100	2
32	170	5	32 33 34	All right, ladies and gentlemen, young people.	0.827	100	2
32	170	5	0	Ladies and gentlemen, young people.	-2	100	2
32	170	5	3 10 15 22	Ladies and gentlemen, young men.	0.679	80	2
32	170	5	28 29 30 31	Ladies and gentlemen, young people.	0.275	100	2
32	254	10	1 3 6 8 10 13 15 17 20 28 30 34	History will determine who the true patriots of our time are.	0.401	85	2
32	254	10	32	The history will determine who the true patriots of our time are.	0.637	85	2
32	254	10	33	History determines who the true patriots of our time are.	0.557	85	2
32	254	10	31	History will determine who the true patriots of today are.	0.984	85	2
32	254	10	2 4 5 7 9 11 12 14 16 18 19 21 22 23 24 25 26 27	History will determine who the real patriots of our time are.	0.471	85	2
32	336	40	0	b) an official inspection has been carried out in the field of production during the growing season and no symptoms of the specified organism have been detected in the specified fruit since the beginning of the last cycle of vegetation;	-2	100	2
32	336	40	29	(b) an official inspection has been carried out on the area during the growing season and no symptoms of the specified organism have been detected from the beginning of the last vegetation season since the beginning of the last growing season;	0.441	95	2
32	336	40	3 6 10 13	(b) an official inspection has been carried out on the area during the growing season and no symptoms of the specified organism have been identified for the specified fruits since the beginning of the last growing season;	0.427	95	2
32	336	40	27	(b) an official inspection has been carried out on the area during the growing season and no symptoms of the specified organism have been identified from the beginning of the final growing season for the fruits concerned;	0.523	93	2
32	336	40	5 7 12 14	(b) an official inspection has been carried out on the cultivation area during the growing season and no symptoms of the specified organisage have been identified for the specified fruits since the beginning of the last growing season;	0.545	97	2
32	236	10	1 4 6 7 8 11 13 14 26 27	That's Doug, not billiard.	0.85	90	2
32	236	10	0	That takes a crystal ball, Doug, not an eight ball.	-2	100	2
32	236	10	31	That's a crystal ball of Doug, not eight billiards.	1.195	60	2
32	236	10	9 12	That's a crystal globe, Doug, not billiard.	0.739	90	2
32	236	10	2 5 17 19 20 21 23 24	This is made by Doug's crystal balls, not billiards.	0.762	80	2
32	286	20	11 14	Guests appreciate the closeness of the main Prague Boulevo Square (400 m) and the Old Town Square (600 m).	0.507	80	2
32	286	20	2 5 32	Guest appreciates the closeness of the main Prague Boulevard (400 m) and the Old Town Square (600 m).	0.342	80	2
32	286	20	4 7	Guest appreciates the closeness of the main Prague Boulevards of Wenceslas Square (400 m) and the Old Town Square (600 m).	0.385	80	2
32	286	20	16 18 19 21	Guests appreciate the closeness of the major Prague Boulevard (400 m) and the Old Town Square (600 m).	0.418	76	2
32	286	20	29	Guests appreciate the closeness of the main Prague boulevard in Wenceslas Square (400 m) and the Old Town Square (600 m).	0.371	80	2
32	305	20	31	Treatment should only be performed under specialist supervision and frequent monitoring of renal function, electrolytes and blood pressure should be performed.	0.543	100	2
32	305	20	14	Treatment should only be carried out under expert supervision and should be monitored closely and closely with renal function, electrolytin levels and blood pressure.	0.69	95	1
32	305	20	7	Treatment should only be performed under expert supervision and should be monitored closely and closely with renal function, electrolyte levels and blood pressure.	0.655	95	1
32	305	20	32 33 34	The treatment should only be performed under specialist supervision and subject to frequent close monitoring of renal function, electrolytes and blood pressure.	0.4	100	2
32	305	20	3 10 15 16 17 18 19 20 21 28 29 30	Treatment should only be performed under specialist supervision and should be monitored closely and closely with renal function, electrolytes and blood pressure.	0.384	95	1
32	228	10	33	No - one is to be held in slavery or servitude.	0.62	100	2
32	228	10	20	No one is to be held into servitude or servitude.	0.902	95	1
32	228	10	5 7 12 14 19 26 27	No one is to be kept in slaves or servitude.	0.806	100	1
32	228	10	1 8 22 28 30 34	No one must be held in slavery or servitude.	0.435	100	2
32	228	10	0	No one shall be held in slavery or ser vitude.	-2	100	2
32	376	40	23	As the decision to generate electricity is motivated by avoidable costs and on the basis that nuclear power stations have the lowest short - term marginal costs, according to the UK authorities, nuclear power stations are economically economically economical.	0.54	90	1
32	376	40	6 13	Since the decision to generate electricity is motivated by avoiding costs, and the fact that nuclear power plants have the lowest short - term cut - off costs, according to the UK authorities, nuclear power plants are economically economically economical.	0.564	90	1
32	376	40	3 10	As the decision to generate electricity is motivated by avoidable costs and on the basis of the fact that nuclear power plants have the lowest short - term cut - off costs, according to the UK authorities, nuclear power plants are economically economically economical.	0.482	90	1
32	376	40	30	As the decision to generate electricity motivates costs that can be avoided and the fact that nuclear power plants have the lowest short - term marginal costs, according to the UK authorities, nuclear power plants are economically economical, if they are in operation.	0.535	90	1
32	376	40	24	As the decision to generate electricity is motivated by avoidable cost, and on the basis of the fact that nuclear power stations have the lowest short - term marginal cost, according to the UK authorities, the nuclear power plant, where they are in operation, is economical.	0.657	94	2
32	221	10	5 12 18	Well, I know you don't know how to unlock a child's insurance on a drawer.	0.665	90	2
32	221	10	3 10 15	Well, I know you don't know how to open a child policy on a drawer.	0.486	90	2
32	221	10	31	Well, I know you don't know how to open a child caed on a drawer.	1.41	85	1
32	221	10	7 14 21 24 27	Well, I know you don't know how to unlock a child's insurance on a plug.	0.809	80	2
32	221	10	28	Well, I know you can't open a child policy on a drawer.	0.438	90	2
32	252	10	26	Excuse me, K.C., do you have private lessons, too?	0.539	95	2
32	252	10	8 11	Excuse me, K.C., do you have a private lecture, too?	0.663	90	2
32	252	10	27	Excuse me, K.C., do you have any personal lessons?	0.719	95	2
